return_id,order_item_id,request_date,days_since_purchase,receipt_flag,item_condition,return_reason,label,order_id,brand,category,price,discount,sale_flag,customer_id
3070,9793,2025-02-20,19,1,new,Defective,ineligible,4872,H&M,Beauty,73.38,5.05,1,967
3071,7435,2024-11-24,2,1,new,Defective,eligible,3703,Girlfriend Collective,Home,103.35,5.66,1,481
3072,6356,2025-06-17,29,1,worn,Defective,ineligible,3168,H&M,Accessories,53.37,0.0,0,1255
3073,2685,2024-09-17,4,1,new,Defective,eligible,1345,Urban Outfitters,Lingerie,63.61,0.0,0,667
3074,222,2025-12-19,59,0,new,Too small,ineligible,103,Zara,Outerwear,61.32,0.0,0,852
3075,14357,2024-11-25,48,0,worn,Wrong item,ineligible,7193,Chanel,Accessories,489.1,0.0,0,472
3076,4378,2025-04-25,40,1,new,Wrong item,ineligible,2199,Urban Outfitters,Accessories,41.97,0.0,0,1000
3077,14896,2024-08-06,14,1,tried-on,Too small,eligible,7463,Zara,Tops,42.98,0.0,0,31
3078,7604,2025-11-06,18,1,new,Changed mind,eligible,3789,Urban Outfitters,Dresses,86.74,24.86,1,1209
3079,376,2024-04-08,47,0,damaged,Too small,ineligible,179,Zara,Activewear,44.0,0.0,0,528
3080,12929,2024-12-30,9,1,new,Wrong item,eligible,6482,H&M,Outerwear,23.38,2.17,1,1152
3081,5747,2024-09-07,39,1,new,Too large,ineligible,2880,Girlfriend Collective,Footwear,117.22,9.23,1,572
3082,12006,2024-02-19,54,1,new,Changed mind,ineligible,6013,Prada,Home,876.37,0.0,0,1001
3083,13604,2025-03-06,47,1,new,Changed mind,ineligible,6822,Loewe,Lingerie,1037.13,0.0,0,1111
3084,5561,2024-09-04,23,1,new,No reason,ineligible,2794,Urban Outfitters,Beauty,20.0,0.0,0,997
3085,14728,2024-11-03,41,1,new,Too large,ineligible,7383,Shein,Jeans,20.02,0.0,0,432
3086,8377,2025-03-28,31,1,new,Changed mind,needs_review,4175,Zara,Tops,53.14,0.0,0,170
3087,4046,2024-01-23,59,1,new,Changed mind,ineligible,2037,Prada,Beauty,1098.57,0.0,0,786
3088,13673,2025-09-15,13,1,new,Changed mind,eligible,6856,Under Armour,Jeans,52.54,14.94,1,864
3089,4549,2024-07-13,6,1,new,Wrong item,eligible,2288,Under Armour,Lingerie,128.64,0.0,0,322
3090,11820,2025-02-17,30,1,new,Too small,eligible,5918,H&M,Footwear,87.48,17.18,1,1490
3091,10578,2025-06-24,15,1,worn,Too large,ineligible,5278,Gucci,Home,747.97,0.0,0,526
3092,11901,2024-08-08,43,1,new,Changed mind,ineligible,5960,Urban Outfitters,Footwear,30.73,0.0,0,1479
3093,2032,2025-06-04,17,1,new,Changed mind,eligible,1005,Shein,Outerwear,27.54,4.14,1,256
3094,5011,2024-03-24,59,1,damaged,No reason,ineligible,2513,Zara,Tops,90.84,0.0,0,335
3095,13717,2025-08-27,4,1,new,No reason,eligible,6879,Loewe,Tops,777.33,0.0,0,755
3096,2072,2024-09-14,58,1,new,Defective,ineligible,1024,Zara,Activewear,124.3,0.0,0,479
3097,3706,2024-10-14,56,1,worn,Defective,ineligible,1868,H&M,Home,41.98,0.0,0,1299
3098,10731,2025-08-21,10,1,new,Wrong item,eligible,5352,Urban Outfitters,Activewear,50.62,0.0,0,984
3099,4290,2024-01-19,59,1,new,Changed mind,eligible,2158,Under Armour,Bags,133.99,34.57,1,852
3100,6598,2024-06-08,13,1,new,Changed mind,eligible,3285,Zara,Activewear,85.06,25.33,1,1396
3101,14628,2024-12-05,0,1,new,No reason,eligible,7329,Prada,Activewear,300.0,0.0,0,401
3102,8984,2024-10-11,27,1,new,Defective,ineligible,4468,Prada,Accessories,629.82,0.0,0,1222
3103,7869,2025-06-12,9,1,tried-on,Too large,eligible,3930,Loewe,Swimwear,878.92,0.0,0,1066
3104,13393,2025-07-12,32,0,tried-on,Changed mind,ineligible,6715,Gucci,Home,1333.83,342.04,1,975
3105,3576,2025-04-16,25,1,new,Defective,ineligible,1796,Chanel,Tops,2380.12,0.0,0,291
3106,2039,2025-05-30,20,1,new,No reason,eligible,1008,Under Armour,Footwear,50.28,9.82,1,1387
3107,139,2025-04-09,1,1,new,Changed mind,eligible,61,Zara,Footwear,80.82,25.18,1,629
3108,7398,2025-06-27,26,1,new,Defective,ineligible,3685,Prada,Tops,1284.32,0.0,0,36
3109,5057,2025-03-02,59,1,worn,Too large,ineligible,2537,Urban Outfitters,Beauty,71.84,0.0,0,948
3110,1930,2025-06-14,33,1,tried-on,No reason,eligible,953,Under Armour,Footwear,64.07,0.0,0,908
3111,15903,2025-04-16,8,1,new,No reason,eligible,7954,Urban Outfitters,Jeans,93.5,27.89,1,669
3112,6268,2025-05-04,51,0,new,No reason,ineligible,3128,Zara,Footwear,80.94,10.19,1,947
3113,5089,2025-06-05,45,1,worn,Too large,ineligible,2553,H&M,Bags,75.34,0.0,0,516
3114,332,2024-10-23,13,1,tried-on,Wrong item,eligible,157,Prada,Footwear,902.97,0.0,0,1371
3115,1323,2024-08-08,41,1,new,No reason,ineligible,644,H&M,Bags,80.38,0.0,0,230
3116,4267,2024-07-21,22,1,worn,Too small,ineligible,2148,Zara,Beauty,86.86,0.0,0,668
3117,13966,2025-01-29,42,1,worn,Defective,ineligible,7000,Loewe,Lingerie,1055.52,0.0,0,858
3118,10252,2025-10-06,50,1,new,Too large,ineligible,5112,Zara,Activewear,41.48,0.0,0,457
3119,10585,2024-07-11,59,1,new,Wrong item,ineligible,5281,Loewe,Swimwear,631.36,0.0,0,518
3120,14611,2025-10-10,17,1,tried-on,Defective,eligible,7320,H&M,Accessories,92.82,0.0,0,660
3121,1035,2024-12-02,18,0,new,No reason,needs_review,506,Chanel,Tops,1764.16,0.0,0,615
3122,8671,2024-06-06,33,1,tried-on,No reason,ineligible,4319,Gucci,Dresses,1375.96,0.0,0,232
3123,6459,2025-04-18,32,1,tried-on,Defective,needs_review,3219,Urban Outfitters,Bags,97.05,0.0,0,1339
3124,4333,2025-01-07,59,1,tried-on,Too large,ineligible,2182,H&M,Jeans,50.93,0.0,0,1388
3125,193,2024-04-01,44,1,new,Too large,ineligible,88,Shein,Home,16.44,0.0,0,856
3126,559,2024-07-15,21,1,new,Too small,eligible,271,Under Armour,Jeans,120.52,38.22,1,145
3127,10227,2024-03-04,4,0,new,Changed mind,needs_review,5101,Loewe,Bags,2530.58,0.0,0,565
3128,3236,2024-09-30,55,1,tried-on,Changed mind,ineligible,1622,Shein,Dresses,38.54,0.0,0,720
3129,571,2025-09-08,48,1,new,Wrong item,ineligible,277,Prada,Home,599.12,0.0,0,294
3130,15591,2025-07-08,1,1,new,Wrong item,eligible,7810,Under Armour,Footwear,92.54,27.38,1,574
3131,15650,2025-04-25,12,1,tried-on,Changed mind,eligible,7836,Under Armour,Home,65.67,0.0,0,512
3132,6865,2024-12-10,13,1,new,Too small,eligible,3414,Chanel,Jeans,1895.41,0.0,0,1
3133,4107,2024-07-11,37,1,new,Wrong item,ineligible,2064,Urban Outfitters,Beauty,40.0,0.0,0,684
3134,7936,2024-02-14,1,0,new,Changed mind,ineligible,3962,Loewe,Beauty,1221.53,0.0,0,1038
3135,7269,2024-08-28,20,1,new,Too large,eligible,3615,H&M,Jeans,44.61,0.0,0,983
3136,11299,2024-08-27,14,1,tried-on,Changed mind,eligible,5650,Shein,Accessories,15.82,2.26,1,921
3137,11881,2025-05-12,41,1,tried-on,Too small,ineligible,5952,H&M,Lingerie,74.29,12.11,1,363
3138,12038,2024-04-04,26,1,new,Wrong item,eligible,6029,Zara,Home,72.4,9.38,1,504
3139,343,2025-04-25,1,1,new,Too large,ineligible,162,Prada,Beauty,1049.96,0.0,0,169
3140,12167,2025-08-07,16,1,tried-on,Changed mind,needs_review,6095,Chanel,Tops,1194.31,374.15,1,1129
3141,582,2024-05-14,12,1,new,Too large,eligible,284,Loewe,Jeans,1651.27,0.0,0,350
3142,274,2025-04-25,47,1,new,Wrong item,ineligible,126,H&M,Jeans,58.79,13.69,1,638
3143,12162,2024-04-21,56,1,damaged,Too small,ineligible,6092,Girlfriend Collective,Jeans,98.18,0.0,0,151
3144,13319,2025-01-06,20,1,new,No reason,eligible,6680,Shein,Jeans,21.07,0.0,0,553
3145,6589,2024-11-28,14,1,new,Wrong item,eligible,3281,Under Armour,Lingerie,84.49,0.0,0,598
3146,1861,2025-09-29,28,1,new,Changed mind,eligible,916,Under Armour,Dresses,93.43,0.0,0,1059
3147,9162,2025-06-10,36,1,new,Too small,ineligible,4560,Girlfriend Collective,Beauty,70.92,0.0,0,1481
3148,14351,2024-10-19,12,1,tried-on,Wrong item,eligible,7189,H&M,Lingerie,105.8,0.0,0,640
3149,9037,2024-05-19,35,1,new,Wrong item,ineligible,4499,Chanel,Home,758.61,0.0,0,132
3150,11312,2024-09-10,45,1,new,Wrong item,ineligible,5656,Loewe,Activewear,411.0,0.0,0,1210
3151,13051,2024-10-23,47,1,new,No reason,ineligible,6545,H&M,Jeans,66.15,0.0,0,1401
3152,4125,2025-10-24,25,1,tried-on,Too large,ineligible,2073,Gucci,Outerwear,3217.08,0.0,0,1171
3153,2854,2025-07-07,3,0,new,No reason,needs_review,1431,Chanel,Activewear,815.61,0.0,0,774
3154,9480,2025-11-12,48,1,new,Wrong item,ineligible,4716,Zara,Jeans,42.37,2.13,1,1267
3155,8898,2025-10-05,28,1,tried-on,Changed mind,ineligible,4429,Chanel,Home,414.88,0.0,0,1006
3156,2667,2025-03-15,24,0,new,No reason,ineligible,1335,Prada,Lingerie,1293.33,0.0,0,675
3157,12328,2025-01-30,6,1,tried-on,No reason,eligible,6177,Shein,Swimwear,34.58,0.0,0,650
3158,2673,2025-07-04,17,1,new,Changed mind,eligible,1339,H&M,Outerwear,64.41,17.95,1,354
3159,9695,2024-09-25,51,1,tried-on,Wrong item,ineligible,4823,Gucci,Footwear,1054.74,0.0,0,946
3160,12401,2025-08-09,20,1,tried-on,No reason,ineligible,6210,H&M,Beauty,100.97,34.34,1,1008
3161,10919,2024-06-24,38,1,new,Changed mind,ineligible,5451,Gucci,Tops,1543.1,0.0,0,1367
3162,1935,2025-04-27,7,1,tried-on,Too small,ineligible,956,H&M,Beauty,51.9,0.0,0,851
3163,3349,2025-04-28,54,1,new,Wrong item,ineligible,1678,H&M,Beauty,28.46,0.0,0,441
3164,2271,2025-11-21,14,1,new,Too small,eligible,1126,Under Armour,Dresses,106.15,8.76,1,144
3165,3282,2025-04-22,27,1,tried-on,Changed mind,eligible,1642,Zara,Footwear,42.85,11.23,1,1185
3166,12046,2024-12-12,19,1,new,Too small,eligible,6033,H&M,Home,81.89,0.0,0,198
3167,6814,2024-11-29,7,1,new,Wrong item,eligible,3391,Under Armour,Footwear,174.17,30.3,1,408
3168,6445,2025-07-05,40,1,new,No reason,ineligible,3210,Zara,Accessories,41.24,3.04,1,496
3169,13269,2025-06-27,30,1,new,Defective,eligible,6658,Under Armour,Tops,74.39,0.0,0,97
3170,5551,2024-09-13,38,1,new,Wrong item,ineligible,2789,Chanel,Footwear,871.14,0.0,0,1200
3171,1146,2025-10-23,9,1,new,Changed mind,eligible,563,Chanel,Activewear,831.48,0.0,0,669
3172,7533,2025-02-17,20,1,new,Changed mind,eligible,3756,Under Armour,Tops,30.0,0.0,0,725
3173,14387,2025-06-26,34,1,new,No reason,ineligible,7208,Gucci,Activewear,800.52,0.0,0,1158
3174,565,2025-01-31,37,0,new,Changed mind,needs_review,274,Shein,Home,25.31,0.0,0,607
3175,15931,2024-01-10,37,1,new,No reason,needs_review,7965,Urban Outfitters,Lingerie,20.0,2.98,1,939
3176,13623,2025-02-19,54,1,new,Changed mind,eligible,6832,Under Armour,Activewear,97.04,20.57,1,575
3177,10381,2024-04-22,3,1,new,Too small,eligible,5177,Urban Outfitters,Dresses,96.3,0.0,0,80
3178,456,2025-11-09,56,1,new,Too large,ineligible,218,Loewe,Dresses,1398.71,0.0,0,778
3179,8561,2025-05-18,57,1,worn,Too large,ineligible,4269,H&M,Bags,66.63,0.0,0,1357
3180,10397,2025-06-12,14,1,worn,Defective,ineligible,5186,Urban Outfitters,Bags,20.0,0.0,0,1262
3181,7629,2024-12-23,12,1,new,Too large,eligible,3800,H&M,Accessories,12.86,0.0,0,1063
3182,6208,2025-03-23,6,1,tried-on,Defective,eligible,3099,Shein,Accessories,23.64,0.0,0,448
3183,11559,2024-09-11,40,1,new,Too small,ineligible,5782,Prada,Beauty,1012.05,0.0,0,1308
3184,15113,2024-10-19,16,1,new,Wrong item,needs_review,7564,Prada,Jeans,1813.55,0.0,0,356
3185,11440,2025-02-11,0,1,new,Wrong item,ineligible,5717,Zara,Beauty,43.48,0.0,0,308
3186,9227,2025-10-22,16,1,new,Changed mind,needs_review,4592,Prada,Jeans,1915.6,0.0,0,809
3187,8501,2024-01-05,23,1,new,Too large,eligible,4234,Under Armour,Home,122.55,0.0,0,693
3188,12383,2025-08-11,59,1,new,Too large,ineligible,6201,Shein,Jeans,8.9,0.0,0,805
3189,10068,2024-05-31,50,1,new,Wrong item,ineligible,5021,Shein,Home,17.34,3.86,1,1215
3190,11376,2025-05-24,49,1,new,Too small,ineligible,5687,Chanel,Outerwear,3769.68,0.0,0,1382
3191,9366,2024-04-30,41,1,tried-on,Changed mind,eligible,4656,Under Armour,Lingerie,68.75,0.0,0,991
3192,977,2024-06-16,36,1,new,No reason,needs_review,480,Zara,Accessories,102.0,25.52,1,1469
3193,15463,2024-12-19,33,1,tried-on,Wrong item,needs_review,7748,H&M,Bags,41.08,0.0,0,999
3194,10783,2024-12-14,7,1,new,No reason,eligible,5377,Prada,Accessories,708.82,0.0,0,810
3195,13540,2025-04-29,40,1,new,No reason,ineligible,6792,Gucci,Jeans,1632.0,0.0,0,392
3196,5903,2025-11-23,25,1,worn,Defective,ineligible,2957,H&M,Jeans,66.4,0.0,0,789
3197,2941,2025-06-28,38,1,new,Defective,ineligible,1471,Loewe,Home,1092.26,0.0,0,607
3198,7179,2024-11-05,46,1,new,Too small,ineligible,3572,Girlfriend Collective,Dresses,104.27,0.0,0,46
3199,5272,2023-12-18,18,1,worn,Too large,ineligible,2650,Zara,Activewear,41.55,0.0,0,918
3200,10226,2024-03-13,13,1,tried-on,Defective,eligible,5101,Loewe,Lingerie,940.32,49.09,1,565
3201,10601,2025-09-09,12,1,tried-on,No reason,eligible,5289,Zara,Jeans,69.75,23.02,1,890
3202,13880,2024-12-20,48,1,new,Too small,ineligible,6954,Girlfriend Collective,Jeans,61.43,0.0,0,579
3203,124,2024-10-04,49,1,new,Defective,ineligible,54,Girlfriend Collective,Footwear,80.25,0.0,0,928
3204,3304,2025-11-06,38,1,tried-on,Defective,ineligible,1655,Shein,Accessories,35.37,5.82,1,223
3205,5668,2024-08-18,42,1,tried-on,Wrong item,ineligible,2845,Loewe,Swimwear,882.81,0.0,0,505
3206,13941,2025-08-28,1,1,new,No reason,eligible,6988,Gucci,Swimwear,1330.8,0.0,0,780
3207,15499,2024-01-04,3,1,new,Changed mind,eligible,7764,Shein,Footwear,22.29,0.0,0,769
3208,12477,2024-02-21,2,1,new,Wrong item,eligible,6250,Girlfriend Collective,Activewear,46.63,0.0,0,48
3209,2593,2025-07-05,11,1,new,Changed mind,eligible,1297,Girlfriend Collective,Bags,66.3,0.0,0,255
3210,4314,2024-07-23,9,1,new,Wrong item,eligible,2172,Under Armour,Swimwear,52.9,0.0,0,991
3211,12333,2024-04-25,34,1,new,Defective,ineligible,6179,Loewe,Activewear,861.32,0.0,0,80
3212,8335,2024-03-30,50,1,tried-on,Changed mind,ineligible,4157,Zara,Bags,49.08,0.0,0,463
3213,192,2024-03-05,17,1,new,Wrong item,eligible,88,Shein,Outerwear,36.52,9.44,1,856
3214,10759,2025-03-29,33,1,new,Wrong item,needs_review,5366,Urban Outfitters,Accessories,76.55,0.0,0,503
3215,12820,2025-11-08,56,1,new,Too small,ineligible,6422,Shein,Jeans,21.0,0.0,0,1315
3216,12805,2024-02-18,41,1,new,No reason,ineligible,6415,Urban Outfitters,Bags,54.47,0.0,0,1488
3217,9977,2024-09-08,39,0,new,Defective,ineligible,4969,Zara,Bags,13.28,0.0,0,1000
3218,2460,2025-09-11,32,1,new,Wrong item,needs_review,1222,Zara,Outerwear,19.58,0.0,0,550
3219,5303,2025-10-24,15,1,new,Too small,eligible,2663,Under Armour,Dresses,78.02,0.0,0,698
3220,8608,2025-05-22,29,1,new,Too large,ineligible,4290,Loewe,Beauty,690.65,0.0,0,180
3221,10705,2025-07-09,3,1,new,Too large,eligible,5339,Urban Outfitters,Tops,56.62,0.0,0,1439
3222,14056,2024-05-14,22,1,new,Changed mind,ineligible,7047,Urban Outfitters,Beauty,78.8,0.0,0,692
3223,8001,2025-01-11,41,1,new,Wrong item,ineligible,3991,Shein,Lingerie,24.04,0.0,0,1226
3224,4201,2025-10-19,2,1,tried-on,Changed mind,ineligible,2113,H&M,Beauty,47.75,0.0,0,705
3225,10418,2024-04-21,53,1,new,Too small,ineligible,5195,Under Armour,Beauty,46.73,0.0,0,360
3226,10888,2024-11-19,10,1,new,Too small,eligible,5432,Under Armour,Activewear,32.75,0.0,0,593
3227,13399,2024-07-03,11,1,worn,No reason,ineligible,6718,H&M,Activewear,76.88,7.66,1,321
3228,3955,2025-12-06,28,0,worn,No reason,ineligible,1992,Gucci,Footwear,924.96,0.0,0,1350
3229,9622,2025-02-09,27,1,new,Wrong item,ineligible,4787,Prada,Swimwear,895.32,0.0,0,524
3230,4490,2024-12-06,48,1,new,Too small,ineligible,2254,H&M,Jeans,14.17,0.0,0,570
3231,2243,2025-06-17,18,1,new,Wrong item,ineligible,1111,Zara,Beauty,65.18,0.0,0,1251
3232,2281,2025-07-20,58,1,new,Wrong item,eligible,1130,Under Armour,Jeans,106.79,6.97,1,355
3233,15221,2024-02-09,9,1,tried-on,No reason,eligible,7620,Loewe,Swimwear,636.64,0.0,0,594
3234,13225,2024-01-12,5,1,new,Too small,eligible,6636,Urban Outfitters,Tops,74.49,0.0,0,604
3235,13755,2024-04-26,4,1,tried-on,Changed mind,eligible,6894,Under Armour,Activewear,55.03,0.0,0,474
3236,2859,2024-03-31,36,1,new,Wrong item,needs_review,1433,H&M,Activewear,10.0,0.0,0,853
3237,5082,2025-08-14,55,1,new,No reason,ineligible,2551,Gucci,Dresses,979.12,0.0,0,328
3238,9861,2024-12-15,54,1,tried-on,Wrong item,ineligible,4904,H&M,Swimwear,66.72,0.0,0,226
3239,1164,2024-11-22,26,1,new,Changed mind,eligible,573,Zara,Jeans,61.17,0.0,0,79
3240,15010,2024-10-14,16,1,new,Too small,ineligible,7516,H&M,Beauty,68.08,10.08,1,583
3241,4174,2024-09-21,41,1,new,Defective,ineligible,2097,Zara,Tops,71.7,0.0,0,886
3242,15256,2024-03-04,15,1,tried-on,Changed mind,eligible,7638,Zara,Home,46.01,16.05,1,688
3243,12802,2025-01-13,41,1,new,Changed mind,ineligible,6414,Loewe,Beauty,741.26,0.0,0,709
3244,8744,2025-09-08,8,1,tried-on,No reason,eligible,4359,Zara,Accessories,121.77,0.0,0,1193
3245,1248,2025-01-29,35,1,new,Wrong item,ineligible,611,Loewe,Swimwear,653.05,0.0,0,1204
3246,14436,2024-04-15,31,1,tried-on,Too small,needs_review,7229,H&M,Jeans,109.68,0.0,0,1190
3247,11763,2025-12-11,39,1,new,Too small,ineligible,5887,Prada,Lingerie,896.75,0.0,0,654
3248,10076,2024-03-01,28,1,new,Too large,eligible,5024,Under Armour,Accessories,39.02,4.99,1,1132
3249,9832,2025-06-15,46,1,new,No reason,ineligible,4892,H&M,Lingerie,48.79,0.0,0,913
3250,10955,2024-06-23,7,1,new,Too large,eligible,5469,Zara,Footwear,81.77,18.07,1,709
3251,12875,2024-10-06,30,1,new,Too small,ineligible,6451,Loewe,Bags,1928.31,0.0,0,317
3252,7723,2024-12-08,57,1,new,Changed mind,ineligible,3851,Chanel,Swimwear,664.66,0.0,0,1278
3253,1825,2025-07-11,32,1,new,Too large,ineligible,896,Loewe,Home,486.49,0.0,0,1058
3254,4013,2025-10-28,51,1,tried-on,Defective,ineligible,2020,Prada,Jeans,703.92,0.0,0,383
3255,9836,2025-09-21,58,0,tried-on,Too small,needs_review,4894,Under Armour,Jeans,45.18,0.0,0,980
3256,15796,2024-03-13,39,1,new,No reason,ineligible,7903,Zara,Dresses,43.8,0.0,0,318
3257,5424,2025-05-23,21,0,new,Too large,needs_review,2723,Zara,Home,76.28,0.0,0,1158
3258,12669,2025-02-09,5,1,new,Wrong item,eligible,6347,Gucci,Swimwear,587.48,0.0,0,13
3259,10211,2025-08-25,3,1,new,Too small,eligible,5092,Gucci,Home,1089.67,0.0,0,1213
3260,10259,2024-12-03,12,1,damaged,Too large,ineligible,5116,Loewe,Dresses,1995.46,0.0,0,701
3261,11141,2024-09-10,43,1,new,Defective,ineligible,5572,Zara,Jeans,84.95,0.0,0,590
3262,2493,2024-07-25,9,1,new,Changed mind,eligible,1243,Under Armour,Bags,95.94,32.52,1,739
3263,4315,2024-03-14,24,1,tried-on,Wrong item,eligible,2173,H&M,Lingerie,41.67,0.0,0,1007
3264,14504,2025-10-24,22,1,tried-on,Too large,eligible,7269,H&M,Tops,65.3,0.0,0,324
3265,13299,2024-08-11,28,1,new,Wrong item,eligible,6671,Under Armour,Jeans,79.48,0.0,0,1315
3266,15306,2025-09-30,21,1,new,Changed mind,eligible,7667,Under Armour,Activewear,128.0,0.0,0,1236
3267,6597,2024-06-14,28,1,worn,Defective,ineligible,3284,H&M,Jeans,64.78,15.43,1,1324
3268,7793,2025-04-30,52,0,new,Too large,ineligible,3887,Zara,Footwear,47.41,0.0,0,1276
3269,3126,2024-02-07,35,1,new,Too large,needs_review,1570,Zara,Accessories,43.99,0.0,0,1173
3270,4107,2024-07-11,37,1,tried-on,Wrong item,ineligible,2064,Urban Outfitters,Beauty,40.0,0.0,0,684
3271,3872,2023-11-22,1,1,tried-on,Changed mind,ineligible,1951,Loewe,Beauty,793.86,0.0,0,1289
3272,8298,2025-06-10,51,1,new,Too large,ineligible,4139,Shein,Outerwear,14.83,0.0,0,825
3273,15493,2024-08-12,8,1,worn,Too small,ineligible,7761,Under Armour,Tops,88.05,0.0,0,1048
3274,5707,2024-02-04,16,1,new,Changed mind,eligible,2861,Under Armour,Swimwear,98.73,0.0,0,1207
3275,85,2025-12-21,53,1,tried-on,Too small,ineligible,38,Loewe,Swimwear,939.1,0.0,0,845
3276,6517,2024-02-03,0,1,new,Defective,eligible,3249,Shein,Outerwear,35.53,9.32,1,1308
3277,5701,2025-04-10,47,1,tried-on,Defective,ineligible,2859,H&M,Dresses,109.05,0.0,0,1335
3278,11619,2024-04-09,34,1,tried-on,Changed mind,needs_review,5814,Zara,Accessories,70.5,0.0,0,395
3279,9112,2025-08-06,24,1,tried-on,Wrong item,eligible,4538,Urban Outfitters,Outerwear,47.27,5.39,1,814
3280,4069,2025-01-03,32,1,new,No reason,ineligible,2046,Loewe,Beauty,946.66,0.0,0,1096
3281,4710,2024-08-22,6,1,new,Too large,eligible,2370,Prada,Accessories,638.36,0.0,0,1016
3282,12929,2025-01-16,26,1,tried-on,Too large,eligible,6482,H&M,Outerwear,23.38,2.17,1,1152
3283,7146,2024-05-08,48,1,new,Changed mind,ineligible,3554,Gucci,Accessories,373.55,0.0,0,616
3284,1590,2024-08-18,16,1,new,Defective,eligible,778,Shein,Bags,38.45,0.0,0,11
3285,1988,2024-04-09,28,1,new,Too small,eligible,984,Shein,Activewear,42.23,0.0,0,1399
3286,15868,2025-03-18,18,1,tried-on,Too small,needs_review,7937,Chanel,Outerwear,3291.4,0.0,0,603
3287,7356,2024-03-09,19,1,new,No reason,needs_review,3662,Loewe,Bags,2016.46,0.0,0,697
3288,6850,2025-06-08,51,1,tried-on,Defective,ineligible,3408,Zara,Bags,63.88,0.0,0,314
3289,8742,2025-10-12,42,1,new,No reason,ineligible,4359,Zara,Home,95.71,0.0,0,1193
3290,3739,2024-08-31,6,1,new,Defective,eligible,1884,Chanel,Home,940.95,0.0,0,270
3291,14571,2024-11-08,39,1,worn,Wrong item,ineligible,7301,Under Armour,Home,30.0,5.7,1,303
3292,10183,2024-02-26,20,1,new,Defective,needs_review,5079,Loewe,Swimwear,729.01,254.69,1,1045
3293,9873,2024-02-03,8,1,new,Wrong item,eligible,4911,Gucci,Tops,1969.33,0.0,0,1355
3294,63,2024-06-28,30,1,new,No reason,eligible,27,Girlfriend Collective,Activewear,67.24,21.46,1,971
3295,5488,2024-04-23,18,1,new,No reason,eligible,2754,Under Armour,Accessories,119.5,0.0,0,576
3296,12781,2025-05-05,40,1,new,Wrong item,ineligible,6403,Loewe,Tops,1803.04,0.0,0,1170
3297,9510,2025-02-25,26,0,new,Wrong item,needs_review,4729,Zara,Footwear,60.63,20.91,1,1116
3298,7405,2025-07-18,18,1,new,Too large,eligible,3687,Girlfriend Collective,Accessories,74.5,17.2,1,244
3299,15745,2024-11-15,33,1,tried-on,No reason,needs_review,7881,H&M,Tops,31.55,0.0,0,266
3300,13403,2025-09-20,12,1,worn,Too small,ineligible,6720,Urban Outfitters,Home,173.35,0.0,0,999
3301,12498,2024-09-23,56,1,new,Wrong item,ineligible,6260,Urban Outfitters,Accessories,96.54,0.0,0,1285
3302,7146,2024-05-09,49,1,new,Too large,ineligible,3554,Gucci,Accessories,373.55,0.0,0,616
3303,6848,2024-08-12,47,1,tried-on,Defective,ineligible,3407,Urban Outfitters,Swimwear,82.16,10.18,1,632
3304,8858,2025-06-12,8,1,new,Defective,eligible,4413,Shein,Swimwear,12.05,0.0,0,395
3305,635,2025-02-11,55,1,tried-on,Changed mind,ineligible,308,Zara,Swimwear,48.27,0.0,0,203
3306,13289,2024-07-22,31,0,new,Too small,ineligible,6666,Loewe,Dresses,1436.02,0.0,0,1498
3307,5557,2025-04-19,16,1,damaged,Too large,ineligible,2792,Zara,Bags,93.54,0.0,0,974
3308,13789,2025-11-08,59,0,new,No reason,ineligible,6912,Zara,Home,78.28,0.0,0,568
3309,9560,2024-09-16,51,1,new,Defective,ineligible,4753,Chanel,Accessories,393.45,0.0,0,1110
3310,8525,2024-12-14,14,1,new,Defective,eligible,4250,Chanel,Activewear,681.23,224.15,1,415
3311,7708,2024-08-31,24,1,new,No reason,eligible,3842,H&M,Jeans,54.85,0.0,0,759
3312,3526,2025-09-08,39,1,new,Too large,ineligible,1771,Loewe,Accessories,521.1,0.0,0,866
3313,11152,2024-08-03,9,1,tried-on,No reason,eligible,5578,Loewe,Activewear,741.99,0.0,0,831
3314,14414,2025-02-16,55,1,new,Changed mind,ineligible,7219,Chanel,Lingerie,890.89,0.0,0,279
3315,5900,2025-03-13,8,1,damaged,Changed mind,ineligible,2956,H&M,Tops,82.62,0.0,0,643
3316,11396,2025-04-03,7,1,new,Defective,eligible,5697,Zara,Lingerie,16.89,0.0,0,1027
3317,14283,2023-12-21,36,1,new,No reason,needs_review,7155,Girlfriend Collective,Home,94.76,0.0,0,1168
3318,12041,2025-10-07,16,1,new,Defective,eligible,6031,Urban Outfitters,Tops,113.85,0.0,0,954
3319,15624,2024-04-18,26,1,new,Too large,ineligible,7825,Chanel,Footwear,614.33,0.0,0,490
3320,8672,2024-09-27,1,1,new,Too small,eligible,4320,Zara,Footwear,71.75,20.45,1,85
3321,12500,2024-08-12,14,1,tried-on,Changed mind,ineligible,6260,Urban Outfitters,Beauty,53.18,0.0,0,1285
3322,13499,2025-10-30,38,1,new,No reason,eligible,6768,Under Armour,Accessories,54.63,13.81,1,1047
3323,4660,2024-10-12,43,0,tried-on,Wrong item,ineligible,2343,Loewe,Lingerie,809.44,0.0,0,834
3324,13786,2025-01-05,10,1,new,Too small,eligible,6911,Gucci,Lingerie,507.98,80.22,1,178
