order_id,customer_id,order_date,channel,payment_method,total_value
6657,225,2023-12-02,store,giftcard,2343.47
6658,97,2025-05-28,store,card,280.54
6659,64,2024-05-16,store,paypal,2267.72
6660,304,2024-10-09,online,giftcard,21.75
6661,572,2025-07-23,online,paypal,6687.72
6662,1117,2025-03-24,store,giftcard,267.68
6663,676,2024-07-31,online,card,792.53
6664,817,2025-05-20,online,giftcard,118.05
6665,1331,2025-07-14,store,giftcard,4852.44
6666,1498,2024-06-21,online,applepay,2592.72
6667,1451,2024-09-22,store,applepay,168.77
6668,1006,2024-07-29,online,giftcard,169.32
6669,739,2025-01-29,online,giftcard,64.47
6670,1312,2025-08-02,online,card,2644.17
6671,1315,2024-07-14,store,paypal,220.44
6672,685,2023-12-25,store,applepay,168.16
6673,402,2025-07-30,store,giftcard,779.34
6674,964,2025-09-25,store,card,45.19
6675,955,2024-10-20,online,applepay,123.51
6676,700,2025-03-11,store,applepay,5673.45
6677,641,2025-01-03,store,paypal,29.57
6678,808,2025-10-05,store,card,100.7
6679,1146,2024-08-29,online,card,3013.25
6680,553,2024-12-17,store,giftcard,78.26
6681,43,2024-08-24,online,card,2385.42
6682,115,2025-03-06,online,paypal,30.91
6683,427,2024-11-15,online,card,79.85
6684,1387,2024-10-17,store,card,265.71
6685,684,2024-12-28,online,paypal,30.49
6686,860,2025-07-25,store,card,310.05
6687,1055,2024-06-22,store,paypal,80.5
6688,480,2024-05-06,store,giftcard,847.53
6689,1454,2024-12-30,online,giftcard,2444.42
6690,1237,2024-09-11,online,paypal,164.84
6691,279,2025-06-06,online,card,194.74
6692,48,2025-11-08,store,applepay,54.32
6693,833,2024-08-02,online,applepay,76.97
6694,1122,2024-04-18,online,card,1053.19
6695,980,2024-08-20,store,paypal,100.13
6696,1417,2023-11-11,online,applepay,149.96
6697,1108,2024-07-06,store,applepay,806.19
6698,733,2024-05-20,online,giftcard,1294.51
6699,1290,2025-01-28,online,applepay,3172.56
6700,308,2024-02-06,store,paypal,1332.51
6701,1122,2025-03-01,online,applepay,118.0
6702,1224,2024-07-24,store,giftcard,1252.19
6703,816,2025-10-09,online,card,119.48
6704,487,2025-02-03,store,giftcard,257.07
6705,949,2024-12-25,online,giftcard,13642.38
6706,1475,2025-01-20,store,paypal,183.72
6707,46,2025-02-08,store,paypal,2699.32
6708,551,2024-05-25,store,giftcard,35.01
6709,1493,2025-10-19,store,card,182.84
6710,161,2024-12-13,online,giftcard,1435.25
6711,1403,2024-01-30,online,giftcard,281.98
6712,524,2024-11-12,online,card,121.81
6713,1158,2024-12-16,store,paypal,150.05
6714,361,2023-11-27,store,applepay,2950.09
6715,975,2025-06-10,online,applepay,1576.92
6716,1249,2025-02-10,store,giftcard,165.13
6717,1293,2024-08-15,online,paypal,24.93
6718,321,2024-06-22,store,card,181.12
6719,1099,2025-02-26,store,applepay,575.32
6720,999,2025-09-08,store,paypal,235.88
6721,540,2024-12-29,online,applepay,2188.56
6722,933,2023-11-15,store,paypal,48.02
6723,1117,2024-03-26,online,card,85.85
6724,783,2024-06-03,store,giftcard,146.86
6725,1241,2024-05-12,online,card,169.59
6726,726,2024-04-01,online,applepay,3523.29
6727,554,2023-11-21,online,paypal,136.59
6728,916,2024-09-05,online,applepay,43.58
6729,550,2024-03-13,online,giftcard,57.66
6730,706,2025-10-16,online,applepay,1793.85
6731,413,2025-05-20,store,giftcard,50.96
6732,1024,2025-07-31,online,card,5512.39
6733,932,2025-04-09,store,paypal,100.64
6734,381,2025-02-24,store,applepay,189.7
6735,648,2024-01-30,online,card,74.92
6736,1413,2025-10-17,online,applepay,91.19
6737,849,2025-02-07,store,giftcard,60.98
6738,1081,2024-12-09,store,applepay,228.73
6739,708,2024-03-29,online,paypal,3854.29
6740,1028,2024-04-24,store,applepay,77.49
6741,564,2024-05-29,store,paypal,1823.98
6742,138,2024-06-30,store,card,876.27
6743,990,2024-02-03,store,paypal,3224.49
6744,879,2024-02-11,store,giftcard,210.42
6745,85,2024-01-29,online,paypal,263.65
6746,375,2025-03-25,store,giftcard,103.35
6747,165,2024-06-28,online,giftcard,2728.94
6748,1450,2024-02-22,online,applepay,45.54
6749,775,2024-09-06,store,card,967.76
6750,1075,2024-03-19,store,paypal,2285.62
6751,626,2024-05-23,store,applepay,68.81
6752,137,2024-08-15,online,paypal,144.46
6753,1,2023-12-18,store,applepay,213.98
6754,131,2024-08-24,online,applepay,893.1
6755,969,2024-10-11,online,card,249.67
6756,1210,2023-12-24,store,card,145.99
6757,1068,2024-07-07,store,giftcard,144.58
6758,987,2024-02-23,online,applepay,1910.0
6759,1001,2025-10-01,store,applepay,5094.31
6760,1081,2024-09-07,online,card,680.77
6761,421,2025-06-05,store,applepay,69.03
6762,222,2025-08-18,store,giftcard,3739.88
6763,1356,2024-12-06,online,paypal,63.93
6764,819,2025-01-24,online,card,87.61
6765,1329,2025-07-26,store,giftcard,58.95
6766,470,2025-02-12,online,paypal,115.87
6767,801,2024-05-26,online,card,73.2
6768,1047,2025-09-22,online,giftcard,137.21
6769,1194,2024-12-27,online,paypal,10.72
6770,1272,2025-07-31,online,paypal,99.75
6771,973,2025-10-07,online,applepay,168.88
6772,1389,2023-11-25,store,giftcard,10587.56
6773,794,2025-01-09,store,card,56.72
6774,545,2025-05-28,online,card,173.35
6775,1403,2024-10-13,store,giftcard,1975.5
6776,1399,2024-07-20,online,giftcard,51.0
6777,152,2024-09-13,store,paypal,1743.32
6778,1360,2024-07-05,store,applepay,955.25
6779,785,2025-07-02,online,giftcard,31.12
6780,1297,2024-10-21,online,paypal,2657.13
6781,707,2025-01-01,online,applepay,76.47
6782,974,2024-12-19,online,giftcard,53.93
6783,1045,2025-08-08,online,paypal,1502.93
6784,1327,2024-01-14,online,applepay,65.61
6785,909,2025-01-07,store,applepay,738.77
6786,665,2024-06-05,online,applepay,159.01
6787,241,2025-03-08,store,applepay,4273.96
6788,558,2024-04-25,store,giftcard,50.45
6789,1065,2024-12-20,store,paypal,81.96
6790,1192,2024-05-11,online,applepay,46.63
6791,1350,2025-04-18,online,card,80.04
6792,392,2025-03-20,online,applepay,2690.75
6793,1095,2024-08-29,store,card,95.25
6794,1316,2024-07-08,store,applepay,53.12
6795,346,2024-07-13,store,applepay,608.3
6796,37,2024-05-10,online,card,5120.16
6797,378,2025-08-05,store,applepay,305.82
6798,934,2024-04-28,store,card,155.22
6799,246,2023-12-21,store,paypal,243.03
6800,1351,2024-11-12,online,card,185.27
6801,1481,2024-03-15,store,giftcard,220.74
6802,1291,2025-03-14,online,paypal,702.64
6803,873,2023-12-04,store,paypal,3191.01
6804,440,2024-11-14,store,giftcard,95.58
6805,1123,2025-04-27,store,giftcard,42.97
6806,792,2025-08-03,online,card,159.39
6807,292,2024-11-22,store,giftcard,103.71
6808,741,2025-05-03,online,applepay,9.92
6809,1094,2024-02-22,store,card,1133.9
6810,852,2024-08-24,store,paypal,206.81
6811,1439,2024-12-25,online,card,111.77
6812,1369,2025-08-10,online,card,1171.98
6813,231,2023-12-23,online,paypal,251.78
6814,1379,2024-07-28,store,card,5536.72
6815,1206,2025-10-20,store,card,138.21
6816,1233,2023-12-21,store,card,235.6
6817,793,2025-05-15,online,paypal,233.91
6818,1233,2025-04-10,online,giftcard,206.83
6819,926,2024-11-18,store,giftcard,227.79
6820,346,2025-10-21,online,applepay,76.63
6821,1449,2024-08-20,online,giftcard,110.88
6822,1111,2025-01-18,online,applepay,5572.35
6823,718,2025-04-29,store,applepay,209.06
6824,861,2025-05-29,store,card,1360.49
6825,245,2024-10-22,online,paypal,3475.15
6826,132,2024-11-13,online,giftcard,56.62
6827,811,2024-04-06,online,applepay,60.24
6828,1490,2024-02-16,store,applepay,94.43
6829,694,2025-04-14,store,giftcard,175.55
6830,471,2023-12-31,online,card,1118.0
6831,948,2024-07-08,store,giftcard,2850.63
6832,575,2024-12-27,store,card,301.71
6833,68,2024-08-02,online,applepay,2779.86
6834,967,2024-12-27,store,card,220.8
6835,775,2025-07-01,online,applepay,11.27
6836,422,2025-06-14,online,applepay,259.67
6837,93,2025-10-10,online,paypal,79.18
6838,1253,2025-10-14,store,applepay,52.11
6839,1381,2024-06-20,store,paypal,72.99
6840,1300,2024-09-27,store,giftcard,52.18
6841,24,2025-08-24,online,paypal,34.39
6842,170,2024-08-04,store,paypal,59.73
6843,1244,2024-09-01,online,paypal,89.26
6844,524,2024-08-28,online,card,4895.13
6845,866,2024-03-31,online,card,68.0
6846,145,2024-07-06,store,applepay,237.76
6847,336,2023-11-10,online,applepay,14.78
6848,1255,2025-10-29,store,paypal,68.13
6849,977,2024-06-03,store,giftcard,168.07
6850,991,2025-07-07,online,paypal,122.28
6851,1305,2025-05-04,store,applepay,222.1
6852,334,2025-01-29,online,card,28.13
6853,970,2024-12-24,online,applepay,41.01
6854,105,2025-08-15,store,card,5221.71
6855,1152,2024-12-23,online,giftcard,87.9
6856,864,2025-09-02,online,paypal,236.73
6857,342,2024-01-07,store,paypal,29.44
6858,1267,2024-11-24,store,applepay,77.79
6859,835,2025-03-19,store,giftcard,11.98
6860,488,2025-08-14,store,giftcard,1876.71
6861,1216,2024-12-08,online,paypal,225.05
6862,324,2024-02-09,online,applepay,706.95
6863,486,2025-03-05,online,applepay,734.59
6864,684,2025-06-06,online,giftcard,3945.25
6865,568,2025-04-22,store,applepay,61.61
6866,709,2025-06-29,store,applepay,2035.1
6867,1296,2025-06-12,store,paypal,188.21
6868,600,2024-10-09,store,paypal,2055.14
6869,164,2024-01-20,online,card,2699.34
6870,1021,2023-12-08,online,applepay,1486.62
6871,1329,2024-07-22,online,paypal,3831.13
6872,1099,2025-08-10,store,applepay,98.68
6873,1074,2024-03-20,online,paypal,50.94
6874,110,2025-08-03,store,applepay,2795.02
6875,291,2025-07-26,store,applepay,202.64
6876,825,2025-01-15,online,applepay,1075.73
6877,1225,2024-07-18,online,giftcard,4905.54
6878,1105,2025-01-27,store,paypal,93.75
6879,755,2025-08-23,store,giftcard,2776.95
6880,175,2023-11-21,store,giftcard,143.05
6881,432,2024-01-11,store,paypal,87.25
6882,1144,2025-06-11,store,giftcard,204.0
6883,382,2023-11-25,store,applepay,64.27
6884,356,2024-04-25,online,applepay,184.12
6885,860,2025-02-16,online,giftcard,3262.2
6886,652,2024-04-14,store,giftcard,6195.58
6887,1187,2023-12-22,online,applepay,246.93
6888,533,2024-03-08,store,giftcard,11502.73
6889,390,2024-07-26,online,giftcard,2981.31
6890,1390,2023-12-30,online,giftcard,89.34
6891,1323,2025-01-06,online,applepay,2216.5
6892,1416,2025-08-21,online,giftcard,136.03
6893,965,2024-04-25,online,applepay,104.59
6894,474,2024-04-22,store,card,153.45
6895,443,2025-02-20,online,applepay,146.68
6896,1357,2024-05-22,store,applepay,132.95
6897,17,2024-04-19,store,paypal,54.43
6898,1482,2024-06-02,online,giftcard,198.56
6899,912,2025-06-16,store,applepay,73.93
6900,871,2025-05-18,online,paypal,28.78
6901,1201,2024-12-22,store,applepay,102.18
6902,1332,2024-10-22,store,card,215.03
6903,1482,2024-09-27,online,giftcard,52.82
6904,513,2025-05-11,store,giftcard,99.06
6905,480,2024-09-25,store,card,3547.31
6906,189,2025-08-29,online,applepay,1234.88
6907,1154,2024-12-02,online,card,146.9
6908,635,2025-02-26,online,applepay,70.09
6909,449,2024-04-30,store,card,1961.67
6910,909,2024-05-22,store,card,122.77
6911,178,2024-12-26,online,paypal,3954.92
6912,568,2025-09-10,online,paypal,217.57
6913,1276,2024-07-28,store,paypal,78.75
6914,381,2024-05-31,store,applepay,188.11
6915,992,2025-01-01,store,card,1260.46
6916,275,2025-10-10,online,giftcard,2248.08
6917,208,2024-10-30,store,giftcard,298.55
6918,329,2025-05-05,online,giftcard,32.17
6919,705,2024-02-18,online,applepay,147.87
6920,1328,2024-09-08,online,applepay,4813.71
6921,1116,2025-09-20,online,applepay,35.75
6922,456,2024-10-19,online,giftcard,1056.87
6923,1403,2024-03-20,store,applepay,2970.25
6924,957,2024-10-26,online,card,670.68
6925,1133,2025-03-13,online,paypal,3354.87
6926,830,2025-09-29,online,paypal,11.71
6927,837,2024-11-12,store,paypal,3298.18
6928,21,2025-07-13,store,applepay,27.38
6929,131,2023-11-09,online,paypal,6511.35
6930,1122,2024-06-09,online,applepay,51.95
6931,1042,2025-01-11,online,card,208.14
6932,399,2024-01-21,store,giftcard,187.29
6933,1160,2024-07-04,online,giftcard,2841.09
6934,626,2025-10-19,store,card,98.41
6935,65,2025-03-05,store,paypal,58.95
6936,839,2025-11-01,online,applepay,222.68
6937,391,2024-02-14,online,paypal,47.88
6938,1224,2024-03-15,store,applepay,4412.54
6939,203,2025-10-12,store,giftcard,139.66
6940,462,2025-07-01,store,applepay,106.37
6941,788,2025-06-04,store,paypal,81.0
6942,638,2024-05-04,store,paypal,88.59
6943,821,2025-02-03,online,card,1691.03
6944,59,2024-05-15,online,card,207.22
6945,1458,2025-10-20,store,giftcard,45.29
6946,1437,2025-09-06,online,giftcard,2228.05
6947,409,2024-08-24,online,applepay,296.3
6948,413,2024-10-20,store,paypal,95.06
6949,1328,2025-06-10,online,giftcard,2929.45
6950,1329,2024-12-13,store,applepay,3187.71
6951,815,2025-08-30,store,paypal,4238.08
6952,996,2025-08-06,store,applepay,539.15
6953,1030,2024-05-14,online,card,172.21
6954,579,2024-11-02,online,card,220.29
6955,115,2024-09-25,online,giftcard,72.12
6956,725,2025-08-11,store,paypal,104.4
6957,1111,2025-11-07,online,applepay,137.63
6958,1380,2025-05-02,store,card,80.04
6959,637,2025-06-17,store,giftcard,80.82
6960,1466,2025-05-06,store,giftcard,1937.24
6961,55,2025-03-24,store,giftcard,2318.71
6962,1127,2024-02-15,store,giftcard,3990.0
6963,1259,2025-06-29,online,giftcard,54.0
6964,580,2023-12-27,online,card,15.02
6965,1346,2025-10-21,online,applepay,1900.81
6966,169,2025-01-31,store,applepay,3276.76
6967,32,2024-02-06,store,card,1890.72
6968,949,2023-12-12,online,applepay,148.68
6969,109,2025-02-05,store,giftcard,27.14
6970,1337,2025-08-23,online,giftcard,38.13
6971,1421,2024-05-02,store,paypal,4956.74
6972,593,2024-11-05,online,applepay,246.62
6973,383,2024-03-30,store,card,85.79
6974,732,2023-11-19,online,paypal,144.05
6975,558,2024-12-01,store,giftcard,50.2
6976,745,2024-12-17,store,paypal,995.91
6977,11,2025-06-12,store,giftcard,148.57
6978,229,2024-11-21,store,applepay,52.76
6979,395,2023-12-03,online,paypal,157.84
6980,1221,2025-02-02,online,card,42.84
6981,1057,2024-05-01,online,giftcard,50.53
6982,696,2024-09-15,store,applepay,2092.38
6983,790,2025-10-31,store,giftcard,746.53
6984,388,2025-03-31,online,applepay,1780.15
6985,583,2024-12-13,online,paypal,160.99
6986,107,2025-10-18,store,paypal,53.49
6987,587,2025-04-17,store,giftcard,227.32
6988,780,2025-08-27,online,paypal,2030.8
6989,563,2024-04-07,online,applepay,1537.64
6990,1147,2025-08-13,online,applepay,618.15
6991,1048,2024-02-07,store,paypal,201.17
6992,1303,2025-09-17,online,applepay,49.94
6993,1270,2025-02-04,online,paypal,2429.85
6994,138,2025-04-08,store,giftcard,2568.26
6995,189,2025-01-01,store,card,152.94
6996,1092,2024-11-27,store,applepay,3588.23
6997,1453,2024-04-01,online,paypal,54.78
6998,1177,2024-12-07,online,giftcard,151.01
6999,273,2024-07-25,store,giftcard,44.57
7000,858,2024-12-18,store,giftcard,2246.32
7001,1270,2024-03-05,online,paypal,29.78
7002,1176,2024-07-02,online,applepay,30.0
7003,980,2025-02-13,online,paypal,3313.36
7004,12,2025-05-17,online,applepay,54.49
7005,111,2024-06-05,online,card,104.06
7006,457,2024-03-29,store,card,152.91
7007,1244,2024-02-27,online,giftcard,91.61
7008,1408,2024-05-18,online,card,300.0
7009,1194,2024-01-23,online,paypal,4567.45
7010,903,2024-01-16,store,paypal,191.64
7011,848,2023-11-29,online,paypal,272.75
7012,452,2023-12-11,online,card,201.42
7013,398,2025-08-14,online,applepay,4027.9
7014,957,2024-08-10,online,card,21.54
7015,320,2024-10-23,store,card,102.58
7016,902,2025-03-10,online,giftcard,441.46
7017,188,2024-11-12,online,card,71.58
7018,482,2025-07-12,online,giftcard,141.45
7019,217,2024-01-01,store,paypal,5734.96
7020,183,2023-12-28,store,giftcard,54.45
7021,689,2024-10-09,store,applepay,84.72
7022,476,2024-12-12,online,giftcard,3088.18
7023,1427,2025-08-13,store,applepay,723.01
7024,1262,2024-02-06,store,paypal,26.47
7025,1418,2025-04-04,store,paypal,163.09
7026,511,2025-08-02,online,applepay,52.65
7027,444,2025-07-12,store,giftcard,58.95
7028,1024,2023-11-21,online,applepay,1791.56
7029,1363,2024-02-16,online,card,140.33
7030,1190,2025-06-17,online,paypal,192.18
7031,939,2024-07-23,online,applepay,226.84
7032,1233,2024-06-21,online,giftcard,696.91
7033,729,2024-10-09,store,applepay,1313.01
7034,621,2023-12-21,store,card,158.36
7035,411,2025-07-05,online,applepay,188.2
7036,750,2024-11-19,online,applepay,1924.42
7037,48,2024-06-25,store,applepay,305.15
7038,660,2024-07-09,store,applepay,3870.19
7039,49,2025-02-13,store,giftcard,751.66
7040,170,2024-08-23,store,paypal,197.13
7041,558,2024-04-15,online,applepay,85.43
7042,70,2025-10-27,online,paypal,36.75
7043,163,2025-06-18,store,paypal,41.88
7044,412,2025-02-17,store,paypal,235.99
7045,568,2025-01-15,online,card,167.7
7046,1319,2024-03-09,store,giftcard,3664.17
7047,692,2024-04-22,online,applepay,190.66
7048,604,2025-06-01,store,card,2472.95
7049,127,2024-02-09,store,giftcard,29.17
7050,147,2025-02-10,online,giftcard,183.88
7051,1289,2025-08-29,online,card,155.06
7052,988,2024-12-13,store,applepay,167.3
7053,1053,2025-04-28,store,giftcard,3847.42
7054,963,2025-05-31,online,card,49.22
7055,168,2025-01-18,store,paypal,228.43
7056,1026,2024-03-04,online,card,73.87
7057,26,2025-04-14,store,card,2183.94
7058,1468,2024-03-13,online,card,168.91
7059,1165,2025-01-13,online,giftcard,5312.82
7060,1414,2023-11-17,store,card,85.32
7061,87,2024-10-20,store,giftcard,759.61
7062,165,2025-07-31,online,card,70.37
7063,784,2024-11-09,online,paypal,69.94
7064,1153,2025-06-13,online,paypal,128.83
7065,282,2024-01-17,online,paypal,74.0
7066,277,2025-03-21,online,giftcard,58.15
7067,91,2025-04-22,online,card,4675.78
7068,1193,2024-05-27,store,giftcard,5266.95
7069,1363,2025-05-08,online,giftcard,19.69
7070,1487,2023-12-17,online,card,136.77
7071,141,2024-08-05,online,paypal,172.63
7072,442,2024-04-03,store,applepay,175.22
7073,420,2024-05-05,store,paypal,81.39
7074,1426,2024-07-20,online,applepay,103.35
7075,651,2025-01-03,store,card,4650.87
7076,463,2024-11-03,online,applepay,215.28
7077,466,2024-01-29,online,applepay,53.25
7078,163,2024-08-29,store,giftcard,22.13
7079,979,2025-06-15,online,paypal,8.62
7080,321,2025-09-27,online,giftcard,56.81
7081,856,2024-04-26,online,card,667.67
7082,241,2024-09-25,online,applepay,2763.49
7083,1465,2024-05-30,store,giftcard,19.51
7084,68,2024-12-20,online,applepay,39.95
7085,594,2024-08-29,online,applepay,786.34
7086,455,2025-06-07,store,paypal,41.67
7087,16,2025-03-28,store,paypal,2402.65
7088,649,2025-03-20,online,paypal,3205.47
7089,868,2024-10-15,online,applepay,3739.58
7090,1219,2025-02-06,online,paypal,35.99
7091,1418,2023-12-25,store,card,329.9
7092,1346,2024-04-07,store,applepay,195.95
7093,307,2025-06-07,store,giftcard,223.37
7094,402,2023-11-25,online,paypal,4907.16
7095,534,2025-03-26,online,giftcard,2134.67
7096,58,2024-08-01,store,card,1787.0
7097,1103,2024-06-02,store,card,40.0
7098,1176,2024-09-23,store,applepay,159.55
7099,1225,2023-11-30,store,giftcard,176.73
7100,1302,2024-05-09,store,applepay,5706.84
7101,660,2025-04-07,store,giftcard,58.87
7102,602,2025-10-15,store,card,169.64
7103,111,2024-02-23,online,giftcard,78.03
7104,403,2024-10-29,store,giftcard,216.75
7105,409,2025-03-27,online,applepay,301.68
7106,806,2025-06-19,online,applepay,707.75
7107,826,2025-05-21,online,applepay,2114.93
7108,918,2025-04-25,store,paypal,153.9
7109,157,2024-06-07,online,card,114.19
7110,696,2025-04-08,store,paypal,3887.95
7111,445,2025-06-21,online,paypal,198.11
7112,1025,2023-12-14,store,paypal,99.26
7113,1482,2024-11-19,store,applepay,91.32
7114,1111,2025-03-11,online,paypal,123.24
7115,105,2024-01-02,store,paypal,128.11
7116,1346,2024-06-21,online,giftcard,123.15
7117,441,2025-04-24,online,card,129.22
7118,1215,2024-02-09,store,giftcard,252.03
7119,871,2024-07-04,online,applepay,3586.98
7120,1113,2024-07-14,online,giftcard,83.48
7121,636,2024-04-18,store,card,120.89
7122,1430,2024-05-31,store,applepay,66.96
7123,364,2024-07-23,store,card,281.29
7124,1379,2024-12-10,store,paypal,92.31
7125,1128,2025-07-21,online,card,3087.32
7126,1038,2024-03-20,store,card,8.12
7127,1150,2024-04-25,store,giftcard,195.1
7128,1372,2025-09-16,store,applepay,1748.59
7129,508,2025-10-30,store,paypal,189.37
7130,1396,2024-07-09,online,card,42.67
7131,1363,2025-09-24,store,paypal,1038.8
7132,639,2025-05-02,online,applepay,1234.58
7133,276,2025-11-08,online,card,4299.86
7134,712,2024-12-10,store,card,203.1
7135,481,2025-04-21,store,giftcard,3204.3
7136,1215,2023-12-10,store,paypal,4433.41
7137,1148,2024-02-04,store,paypal,68.28
7138,161,2025-06-24,store,card,47.91
7139,1025,2023-11-14,store,paypal,245.15
7140,623,2025-07-01,online,applepay,115.82
7141,526,2024-02-24,store,giftcard,237.03
7142,910,2025-03-11,store,card,77.25
7143,890,2025-07-14,online,paypal,1218.16
7144,549,2024-03-19,store,applepay,114.51
7145,256,2025-06-25,store,card,306.28
7146,722,2025-05-11,online,paypal,83.02
7147,1290,2025-10-22,store,paypal,76.97
7148,386,2025-01-17,store,card,81.06
7149,36,2024-06-02,store,applepay,287.34
7150,257,2025-09-29,online,applepay,69.49
7151,932,2025-04-07,online,giftcard,32.16
7152,914,2024-06-13,online,applepay,153.89
7153,171,2025-02-06,online,giftcard,2753.25
7154,937,2025-05-27,online,giftcard,253.37
7155,1168,2023-11-15,store,giftcard,135.54
7156,1348,2025-05-05,store,card,100.47
7157,1343,2024-10-16,store,paypal,123.83
7158,276,2023-11-26,store,paypal,153.15
7159,1298,2024-03-05,store,card,51.17
7160,1158,2025-05-10,online,giftcard,4803.15
7161,1337,2024-06-07,store,giftcard,129.24
7162,1381,2025-08-23,store,paypal,138.98
7163,761,2025-04-26,store,card,55.61
7164,1448,2025-04-01,store,card,50.49
7165,373,2024-06-04,store,paypal,139.48
7166,762,2025-07-26,store,giftcard,2382.9
7167,1059,2024-07-28,store,card,3521.49
7168,1027,2025-09-01,online,giftcard,182.07
7169,103,2024-06-21,store,giftcard,636.83
7170,107,2023-12-23,store,card,52.75
7171,294,2024-02-11,online,giftcard,224.64
7172,617,2024-03-18,store,giftcard,2228.06
7173,312,2025-07-03,store,card,1419.2
7174,235,2024-11-13,store,paypal,79.84
7175,64,2024-09-19,online,applepay,52.82
7176,1264,2025-06-21,store,paypal,806.72
7177,1432,2025-08-14,online,applepay,229.04
7178,1216,2024-07-22,online,card,2568.98
7179,982,2024-11-10,online,paypal,216.06
7180,1400,2025-06-20,online,giftcard,2027.23
7181,419,2024-05-17,store,giftcard,124.81
7182,534,2025-02-15,online,paypal,112.14
7183,665,2025-05-27,store,card,35.82
7184,1273,2025-02-11,online,applepay,161.18
7185,678,2024-01-17,store,applepay,6671.38
7186,1358,2023-12-18,online,giftcard,158.46
7187,142,2023-11-15,store,card,113.12
7188,626,2025-05-26,store,giftcard,57.26
7189,640,2024-10-07,online,card,220.97
7190,335,2024-05-12,store,giftcard,18.56
7191,653,2025-05-28,online,applepay,84.64
7192,1490,2024-03-19,store,paypal,57.7
7193,472,2024-10-08,store,card,1218.36
7194,1179,2023-12-27,online,paypal,3223.12
7195,1247,2024-02-19,online,paypal,66.88
7196,1162,2025-06-16,online,applepay,157.76
7197,863,2024-03-06,online,applepay,30.05
7198,218,2025-08-27,store,paypal,148.59
7199,1452,2025-03-07,store,applepay,94.99
7200,1339,2024-05-29,online,card,63.0
7201,36,2024-10-12,store,card,44.71
7202,586,2024-04-14,store,giftcard,161.35
7203,369,2024-08-26,online,giftcard,160.45
7204,459,2025-01-15,online,card,151.6
7205,835,2024-12-03,online,giftcard,116.06
7206,11,2025-09-29,store,paypal,44.98
7207,807,2025-06-28,online,giftcard,219.97
7208,1158,2025-05-23,store,paypal,4191.37
7209,613,2024-05-12,online,card,73.11
7210,681,2025-01-22,online,card,94.17
7211,863,2025-03-29,store,paypal,35.01
7212,88,2025-11-08,store,applepay,32.98
7213,856,2024-06-03,online,paypal,188.66
7214,18,2025-02-16,online,giftcard,3542.45
7215,1144,2023-12-12,online,applepay,2233.39
7216,1278,2025-06-05,online,paypal,52.86
7217,769,2024-09-02,store,giftcard,207.39
7218,505,2024-03-06,online,card,53.34
7219,279,2024-12-23,store,card,4184.62
7220,224,2024-05-05,store,applepay,198.52
7221,1067,2024-06-21,store,giftcard,38.32
7222,850,2024-08-22,store,paypal,41.87
7223,303,2024-10-21,store,giftcard,55.56
7224,1391,2025-05-23,store,card,155.6
7225,1021,2024-08-28,store,giftcard,1602.36
7226,752,2025-04-11,store,paypal,161.93
7227,1205,2024-01-31,store,giftcard,37.37
7228,1423,2024-03-25,store,card,125.12
7229,1190,2024-03-15,online,giftcard,195.6
7230,500,2024-05-23,store,giftcard,82.01
7231,1478,2023-12-14,online,card,696.55
7232,677,2025-01-31,store,card,1705.92
7233,774,2024-02-05,online,giftcard,10.0
7234,722,2024-10-18,store,card,4682.06
7235,1243,2024-09-30,store,paypal,94.5
7236,533,2024-01-18,store,card,228.98
7237,471,2025-01-24,online,applepay,222.97
7238,1345,2025-09-23,online,applepay,2790.71
7239,467,2024-02-05,store,card,45.81
7240,380,2024-03-23,online,applepay,19.31
7241,1165,2025-09-11,online,paypal,26.66
7242,825,2025-02-18,online,applepay,30.05
7243,1222,2024-12-08,online,applepay,89.52
7244,560,2024-03-21,online,applepay,221.72
7245,479,2025-07-31,store,giftcard,130.81
7246,1094,2025-11-04,store,giftcard,187.84
7247,1302,2024-03-03,store,applepay,68.35
7248,1171,2025-07-16,store,paypal,70.38
7249,1087,2024-07-30,online,applepay,2419.43
7250,956,2025-06-06,store,applepay,42.64
7251,1067,2023-11-18,online,applepay,4084.89
7252,1491,2024-12-10,online,paypal,3245.12
7253,417,2025-02-15,store,card,18.63
7254,340,2025-05-06,store,applepay,1706.66
7255,375,2024-03-22,store,applepay,24.03
7256,43,2024-12-22,online,applepay,150.76
7257,107,2024-11-13,store,giftcard,64.1
7258,933,2023-12-21,online,giftcard,6374.44
7259,928,2025-01-02,online,giftcard,121.17
7260,156,2024-07-02,online,giftcard,118.79
7261,192,2024-12-24,store,card,48.39
7262,68,2025-01-31,store,giftcard,3315.48
7263,511,2024-07-26,store,paypal,154.48
7264,376,2024-01-06,store,applepay,165.27
7265,490,2024-12-04,store,card,1364.3
7266,206,2024-04-09,store,card,26.7
7267,498,2025-08-03,online,giftcard,268.14
7268,554,2025-03-19,online,card,2011.77
7269,324,2025-10-02,online,card,213.11
7270,943,2025-07-22,store,applepay,725.8
7271,534,2024-01-30,store,paypal,36.11
7272,682,2024-10-30,online,giftcard,101.51
7273,1134,2023-11-18,online,applepay,1993.45
7274,1286,2025-01-21,store,giftcard,178.08
7275,799,2023-12-03,online,applepay,244.15
7276,1427,2024-10-04,online,giftcard,65.67
7277,200,2024-03-22,store,paypal,2404.77
7278,420,2025-11-06,store,applepay,39.43
